Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,group,-log10_p
KEGG_2019_Mouse,leukotriene metabolic process (GO:0006691),2/24,0.0063585473607634,0.13197862936609,0,0,18.43970315398887,93.26719485343038,MGST2;PTGR1,3,2.1966420895814758
KEGG_2019_Mouse,positive regulation of interleukin-6 production (GO:0032755),3/76,0.00654799848395,0.1326749216628931,0,0,8.400084733794662,42.240631240424875,IL16;HMGB1;LGALS9,3,2.1838914298117493
KEGG_2019_Mouse,positive regulation of Wnt signaling pathway (GO:0030177),4/153,0.0073175222704829,0.1448188709809539,0,0,5.52321029082774,27.16029544979405,FAM53B;SOX4;SMARCA4;ARNTL,3,2.135635947140414
KEGG_2019_Mouse,regulation of interferon-gamma production (GO:0032649),3/86,0.0091967042793181,0.1702573032896156,0,0,7.384300086945721,34.62431918243145,SLAMF6;HMGB1;LGALS9,3,2.0363677780606766
KEGG_2019_Mouse,beta-catenin-TCF complex assembly (GO:1904837),2/29,0.0092030974751143,0.1702573032896156,0,0,15.02116402116402,70.4224490277819,LEF1;SMARCA4,3,2.0360659780951327
KEGG_2019_Mouse,negative regulation of interferon-gamma production (GO:0032689),2/29,0.0092030974751143,0.1702573032896156,0,0,15.02116402116402,70.4224490277819,HMGB1;LGALS9,3,2.0360659780951327
KEGG_2019_Mouse,regulation of natural killer cell mediated cytotoxicity (GO:0042269),2/30,0.0098285778207101,0.1713112955996834,0,0,14.48396501457726,66.95156387938638,SLAMF6;LGALS9,3,2.0075093193297984
KEGG_2019_Mouse,neutrophil degranulation (GO:0043312),7/481,0.0104720139405445,0.1713112955996834,0,0,3.084751145592305,14.063531376173492,EEF1A1;BST1;XRCC6;IMPDH1;GMFG;TBC1D10C;HMGB1,3,1.979969788315826
KEGG_2019_Mouse,positive regulation of mononuclear cell migration (GO:0071677),2/31,0.0104724512850622,0.1713112955996834,0,0,13.983814215341308,63.75230908786907,HMGB1;LGALS9,3,1.979951651179479
KEGG_2019_Mouse,cellular response to cytokine stimulus (GO:0071345),7/482,0.0105838301964078,0.1713112955996834,0,0,3.0780984719864177,14.000508955760678,PTPN18;INPP5D;LEF1;PDE2A;RPL13A;IL16;LGALS9,3,1.9753571364466576
KEGG_2019_Mouse,neutrophil activation involved in immune response (GO:0002283),7/485,0.0109245137721171,0.1713112955996834,0,0,3.0583074638952623,13.813598141868306,EEF1A1;BST1;XRCC6;IMPDH1;GMFG;TBC1D10C;HMGB1,3,1.9615978834912438
KEGG_2019_Mouse,B cell proliferation (GO:0042100),2/32,0.0111345221222248,0.1713112955996834,0,0,13.517006802721088,60.79550767481704,CD79A;CD19,3,1.9533284175284058
KEGG_2019_Mouse,negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144),2/32,0.0111345221222248,0.1713112955996834,0,0,13.517006802721088,60.79550767481704,ARNTL;SMARCA4,3,1.9533284175284058
KEGG_2019_Mouse,positive regulation of interleukin-10 production (GO:0032733),2/32,0.0111345221222248,0.1713112955996834,0,0,13.517006802721088,60.79550767481704,HMGB1;LGALS9,3,1.9533284175284058
KEGG_2019_Mouse,modulation by host of symbiont process (GO:0051851),2/32,0.0111345221222248,0.1713112955996834,0,0,13.517006802721088,60.79550767481704,LEF1;SMARCA4,3,1.9533284175284058
KEGG_2019_Mouse,neutrophil mediated immunity (GO:0002446),7/488,0.0112731287351143,0.1713112955996834,0,0,3.0387633290859095,13.629866573238091,EEF1A1;BST1;XRCC6;IMPDH1;GMFG;TBC1D10C;HMGB1,3,1.9479555334819365
KEGG_2019_Mouse,regulation of activated T cell proliferation (GO:0046006),2/34,0.0125124802245355,0.1868091345803468,0,0,12.67091836734694,55.51165721021778,HMGB1;LGALS9,3,1.9026565958967925
KEGG_2019_Mouse,positive regulation of defense response (GO:0031349),3/98,0.0130939766052085,0.1876168960780556,0,0,6.447639717851329,27.954405817650994,PDE2A;MGST2;IL16,3,1.8829284393600991
KEGG_2019_Mouse,peptidyl-tyrosine dephosphorylation (GO:0035335),2/35,0.0132279832722483,0.1876168960780556,0,0,12.286332714904145,53.14355844722063,PTPN18;DUSP2,3,1.878506362955103
KEGG_2019_Mouse,positive regulation of lymphocyte activation (GO:0051251),2/35,0.0132279832722483,0.1876168960780556,0,0,12.286332714904145,53.14355844722063,XRCC6;IGLL1,3,1.878506362955103
KEGG_2019_Mouse,positive regulation of nucleic acid-templated transcription (GO:1903508),7/511,0.0142201233681178,0.1983823768240706,0,0,2.8966547192353644,12.31975401482518,XRCC6;LEF1;MYB;TCF3;SOX4;SMARCA4;ARNTL,3,1.8470966358242278
KEGG_2019_Mouse,ventricular septum development (GO:0003281),2/38,0.0154783132235365,0.19872244595135,0,0,11.260770975056689,46.9384448645158,PDE2A;SOX4,3,1.8102763690810808
KEGG_2019_Mouse,regulation of viral entry into host cell (GO:0046596),2/39,0.0162624064321538,0.19872244595135,0,0,10.955874241588528,45.126141525786544,LGALS9;LY6E,3,1.788815189192306
KEGG_2019_Mouse,ribosomal small subunit biogenesis (GO:0042274),2/40,0.0170631829128301,0.19872244595135,0,0,10.66702470461869,43.42366746060685,RPS19;RPS24,3,1.7679399536759102
KEGG_2019_Mouse,regulation of interleukin-6 production (GO:0032675),3/110,0.0178018044903921,0.19872244595135,0,0,5.721071394161287,23.04708124312638,IL16;LGALS9;HMGB1,3,1.7495359729439437
KEGG_2019_Mouse,regulation of cell development (GO:0060284),2/41,0.0178804597481127,0.19872244595135,0,0,10.392987964416536,41.82186992516352,RPS19;ARNTL,3,1.747621318677604
KEGG_2019_Mouse,positive regulation of T cell differentiation (GO:0045582),2/43,0.0195637897091908,0.19872244595135,0,0,9.885017421602788,38.888398778373954,LEF1;SOX4,3,1.7085470140489187
KEGG_2019_Mouse,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),7/547,0.0198864234043829,0.19872244595135,0,0,2.69852648347272,10.572065834635074,XRCC6;BCL7A;LEF1;MYB;RPL13A;SMARCA4;ARNTL,3,1.7014433182035245
KEGG_2019_Mouse,regulation of inflammatory response (GO:0050727),4/206,0.0199074005765442,0.19872244595135,0,0,4.063118811881188,15.913870073522604,BST1;PDE2A;MGST2;IL16,3,1.7009854445915882
KEGG_2019_Mouse,regulation of nucleic acid-templated transcription (GO:1903506),6/430,0.0209320822762356,0.19872244595135,0,0,2.931955038137294,11.33632282204459,PTP4A3;MYB;RALY;TCF3;SOX4;ARNTL,3,1.6791875668788234
KEGG_2019_Mouse,regulation of B cell proliferation (GO:0030888),2/46,0.0222080432575084,0.19872244595135,0,0,9.20964749536178,35.063897787087264,BST1;MZB1,3,1.6534897052922914
KEGG_2019_Mouse,cellular response to interferon-gamma (GO:0071346),3/121,0.0228427106038632,0.19872244595135,0,0,5.18486807618382,19.594255356497303,CAMK2D;RPL13A;LGALS9,3,1.6412523623153272
KEGG_2019_Mouse,regulation of DNA binding (GO:0051101),2/47,0.0231205576171507,0.19872244595135,0,0,9.004535147392291,33.92038210413699,LEF1;HMGB1,3,1.6360016958946213
KEGG_2019_Mouse,regulation of interleukin-10 production (GO:0032653),2/48,0.0240483300532171,0.19872244595135,0,0,8.808340727595386,32.83476119194659,HMGB1;LGALS9,3,1.6189150762071307
KEGG_2019_Mouse,"negative regulation of CD4-positive, alpha-beta T cell differentiation (GO:0043371)",1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,HMGB1,3,1.6063628818356412
KEGG_2019_Mouse,negative regulation of cGMP-mediated signaling (GO:0010754),1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,PDE2A,3,1.6063628818356412
KEGG_2019_Mouse,pyrimidine nucleotide metabolic process (GO:0006220),1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,DCK,3,1.6063628818356412
KEGG_2019_Mouse,negative regulation of interleukin-13 production (GO:0032696),1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,LEF1,3,1.6063628818356412
KEGG_2019_Mouse,negative regulation of interleukin-5 production (GO:0032714),1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,LEF1,3,1.6063628818356412
KEGG_2019_Mouse,negative regulation of mast cell activation involved in immune response (GO:0033007),1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,LGALS9,3,1.6063628818356412
KEGG_2019_Mouse,"CD4-positive, alpha-beta T cell activation (GO:0035710)",1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,HMGB1,3,1.6063628818356412
KEGG_2019_Mouse,cellular response to antibiotic (GO:0071236),1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,CRIP1,3,1.6063628818356412
KEGG_2019_Mouse,cellular response to cGMP (GO:0071321),1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,PDE2A,3,1.6063628818356412
KEGG_2019_Mouse,cellular response to macrophage colony-stimulating factor stimulus (GO:0036006),1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,PDE2A,3,1.6063628818356412
KEGG_2019_Mouse,regulation of interleukin-1 alpha production (GO:0032650),1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,IL16,3,1.6063628818356412
KEGG_2019_Mouse,p38MAPK cascade (GO:0038066),1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,LGALS9,3,1.6063628818356412
KEGG_2019_Mouse,regulation of respiratory burst involved in inflammatory response (GO:0060264),1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,RPS19,3,1.6063628818356412
KEGG_2019_Mouse,"positive regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000563)",1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,LGALS9,3,1.6063628818356412
KEGG_2019_Mouse,"positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation (GO:0032831)",1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,LGALS9,3,1.6063628818356412
KEGG_2019_Mouse,positive regulation of DNA ligation (GO:0051106),1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,HMGB1,3,1.6063628818356412
KEGG_2019_Mouse,response to cGMP (GO:0070305),1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,PDE2A,3,1.6063628818356412
KEGG_2019_Mouse,response to macrophage colony-stimulating factor (GO:0036005),1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,PDE2A,3,1.6063628818356412
KEGG_2019_Mouse,kidney morphogenesis (GO:0060993),1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,SOX4,3,1.6063628818356412
KEGG_2019_Mouse,leukotriene B4 metabolic process (GO:0036102),1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,PTGR1,3,1.6063628818356412
KEGG_2019_Mouse,mature conventional dendritic cell differentiation (GO:0097029),1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,LGALS9,3,1.6063628818356412
KEGG_2019_Mouse,toll-like receptor 2 signaling pathway (GO:0034134),1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,LGALS9,3,1.6063628818356412
KEGG_2019_Mouse,positive regulation of toll-like receptor 9 signaling pathway (GO:0034165),1/5,0.0247535287182936,0.19872244595135,0,0,50.24242424242424,185.83603697375267,HMGB1,3,1.6063628818356412
KEGG_2019_Mouse,positive regulation of cytokine production (GO:0001819),5/335,0.0265023596935051,0.19872244595135,0,0,3.121212121212121,11.331627727466037,XRCC6;SLAMF6;IL16;LGALS9;HMGB1,3,1.5767154560162413
KEGG_2019_Mouse,positive regulation of canonical Wnt signaling pathway (GO:0090263),3/130,0.0274860097045577,0.19872244595135,0,0,4.81524474389155,17.306365881326172,FAM53B;SOX4;ARNTL,3,1.5608883045027513
KEGG_2019_Mouse,negative regulation of protein-containing complex assembly (GO:0031333),2/52,0.0279085775805053,0.19872244595135,0,0,8.10204081632653,28.995755414400413,RPL13A;HMGB1,3,1.5542622976811888
KEGG_2019_Mouse,regulation of release of sequestered calcium ion into cytosol (GO:0051279),2/52,0.0279085775805053,0.19872244595135,0,0,8.10204081632653,28.995755414400413,CAMK2D;CD19,3,1.5542622976811888
KEGG_2019_Mouse,positive regulation of B cell activation (GO:0050871),2/53,0.0289100845392208,0.19872244595135,0,0,7.942777110844338,28.14574537420548,BST1;IGLL1,3,1.5389506383582796
KEGG_2019_Mouse,positive regulation of chemokine production (GO:0032722),2/53,0.0289100845392208,0.19872244595135,0,0,7.942777110844338,28.14574537420548,HMGB1;LGALS9,3,1.5389506383582796
KEGG_2019_Mouse,positive regulation of NIK/NF-kappaB signaling (GO:1901224),2/53,0.0289100845392208,0.19872244595135,0,0,7.942777110844338,28.14574537420548,PTP4A3;LGALS9,3,1.5389506383582796
KEGG_2019_Mouse,negative regulation of nucleic acid-templated transcription (GO:1903507),6/464,0.0289866163262749,0.19872244595135,0,0,2.709560531450339,9.59433995325645,XRCC6;BCL7A;LEF1;MYB;SMARCA4;ARNTL,3,1.5378024778700357
KEGG_2019_Mouse,negative regulation of Arp2/3 complex-mediated actin nucleation (GO:0034316),1/6,0.0296309633944118,0.19872244595135,0,0,40.19191919191919,141.432767389918,GMFG,3,1.5282542280314177
KEGG_2019_Mouse,negative regulation of glucocorticoid receptor signaling pathway (GO:2000323),1/6,0.0296309633944118,0.19872244595135,0,0,40.19191919191919,141.432767389918,ARNTL,3,1.5282542280314177
KEGG_2019_Mouse,negative regulation of hematopoietic progenitor cell differentiation (GO:1901533),1/6,0.0296309633944118,0.19872244595135,0,0,40.19191919191919,141.432767389918,MYB,3,1.5282542280314177
KEGG_2019_Mouse,cardiac ventricle formation (GO:0003211),1/6,0.0296309633944118,0.19872244595135,0,0,40.19191919191919,141.432767389918,SOX4,3,1.5282542280314177
KEGG_2019_Mouse,negative regulation of myeloid leukocyte mediated immunity (GO:0002887),1/6,0.0296309633944118,0.19872244595135,0,0,40.19191919191919,141.432767389918,LGALS9,3,1.5282542280314177
KEGG_2019_Mouse,negative regulation of neuron migration (GO:2001223),1/6,0.0296309633944118,0.19872244595135,0,0,40.19191919191919,141.432767389918,ADGRG1,3,1.5282542280314177
KEGG_2019_Mouse,cellular hyperosmotic response (GO:0071474),1/6,0.0296309633944118,0.19872244595135,0,0,40.19191919191919,141.432767389918,RCSD1,3,1.5282542280314177
KEGG_2019_Mouse,cellular response to X-ray (GO:0071481),1/6,0.0296309633944118,0.19872244595135,0,0,40.19191919191919,141.432767389918,XRCC6,3,1.5282542280314177
KEGG_2019_Mouse,neuroepithelial cell differentiation (GO:0060563),1/6,0.0296309633944118,0.19872244595135,0,0,40.19191919191919,141.432767389918,SOX4,3,1.5282542280314177
KEGG_2019_Mouse,double-strand break repair via classical nonhomologous end joining (GO:0097680),1/6,0.0296309633944118,0.19872244595135,0,0,40.19191919191919,141.432767389918,XRCC6,3,1.5282542280314177
KEGG_2019_Mouse,regulation of relaxation of cardiac muscle (GO:1901897),1/6,0.0296309633944118,0.19872244595135,0,0,40.19191919191919,141.432767389918,CAMK2D,3,1.5282542280314177
KEGG_2019_Mouse,regulation of superoxide metabolic process (GO:0090322),1/6,0.0296309633944118,0.19872244595135,0,0,40.19191919191919,141.432767389918,BST1,3,1.5282542280314177
KEGG_2019_Mouse,regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell (GO:2001188),1/6,0.0296309633944118,0.19872244595135,0,0,40.19191919191919,141.432767389918,LGALS9,3,1.5282542280314177
KEGG_2019_Mouse,regulation of T-helper cell differentiation (GO:0045622),1/6,0.0296309633944118,0.19872244595135,0,0,40.19191919191919,141.432767389918,MYB,3,1.5282542280314177
KEGG_2019_Mouse,positive regulation of granulocyte differentiation (GO:0030854),1/6,0.0296309633944118,0.19872244595135,0,0,40.19191919191919,141.432767389918,LEF1,3,1.5282542280314177
KEGG_2019_Mouse,spinal cord motor neuron differentiation (GO:0021522),1/6,0.0296309633944118,0.19872244595135,0,0,40.19191919191919,141.432767389918,SOX4,3,1.5282542280314177
KEGG_2019_Mouse,lipoxin metabolic process (GO:2001300),1/6,0.0296309633944118,0.19872244595135,0,0,40.19191919191919,141.432767389918,PTGR1,3,1.5282542280314177
KEGG_2019_Mouse,T-helper 17 cell lineage commitment (GO:0072540),1/6,0.0296309633944118,0.19872244595135,0,0,40.19191919191919,141.432767389918,SLAMF6,3,1.5282542280314177
KEGG_2019_Mouse,positive regulation of leukocyte chemotaxis (GO:0002690),2/54,0.029925836282038,0.19872244595135,0,0,7.789638932496075,27.334100710931292,HMGB1;LGALS9,3,1.5239537043267435
KEGG_2019_Mouse,positive regulation of response to external stimulus (GO:0032103),3/139,0.0325947616635109,0.19872244595135,0,0,4.4945421467556095,15.387531072601112,PDE2A;MGST2;IL16,3,1.4868521902212932
KEGG_2019_Mouse,positive regulation of interferon-gamma production (GO:0032729),2/57,0.03305692249429,0.19872244595135,0,0,7.363636363636363,25.106496966632545,SLAMF6;LGALS9,3,1.4807375804669356
KEGG_2019_Mouse,regulation of cGMP-mediated signaling (GO:0010752),1/7,0.0344842492004146,0.19872244595135,0,0,33.49158249158249,112.77461836050252,PDE2A,3,1.4623792251387644
KEGG_2019_Mouse,regulation of glucocorticoid receptor signaling pathway (GO:2000322),1/7,0.0344842492004146,0.19872244595135,0,0,33.49158249158249,112.77461836050252,ARNTL,3,1.4623792251387644
KEGG_2019_Mouse,regulation of histone deacetylase activity (GO:1901725),1/7,0.0344842492004146,0.19872244595135,0,0,33.49158249158249,112.77461836050252,CAMK2D,3,1.4623792251387644
KEGG_2019_Mouse,noradrenergic neuron differentiation (GO:0003357),1/7,0.0344842492004146,0.19872244595135,0,0,33.49158249158249,112.77461836050252,SOX4,3,1.4623792251387644
KEGG_2019_Mouse,DNA ligation (GO:0006266),1/7,0.0344842492004146,0.19872244595135,0,0,33.49158249158249,112.77461836050252,XRCC6,3,1.4623792251387644
KEGG_2019_Mouse,regulation of relaxation of muscle (GO:1901077),1/7,0.0344842492004146,0.19872244595135,0,0,33.49158249158249,112.77461836050252,CAMK2D,3,1.4623792251387644
KEGG_2019_Mouse,regulation of T cell mediated immune response to tumor cell (GO:0002840),1/7,0.0344842492004146,0.19872244595135,0,0,33.49158249158249,112.77461836050252,HMGB1,3,1.4623792251387644
KEGG_2019_Mouse,positive regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000343),1/7,0.0344842492004146,0.19872244595135,0,0,33.49158249158249,112.77461836050252,HMGB1,3,1.4623792251387644
KEGG_2019_Mouse,positive regulation of histone H3-K9 methylation (GO:0051574),1/7,0.0344842492004146,0.19872244595135,0,0,33.49158249158249,112.77461836050252,MYB,3,1.4623792251387644
