Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,group,-log10_p
GO_Biological_Process_2021,regulation of lipid biosynthetic process (GO:0046890),1/35,0.0839495853612937,0.1481294731460371,0,0,11.95438175270108,29.61744503578088,CEACAM1,Late Myeloid,1.0759814445616303
GO_Biological_Process_2021,regulation of programmed cell death (GO:0043067),2/194,0.0847375162198589,0.1490112104954662,0,0,4.287760416666667,10.58303673172677,NLRC4;OLFM4,Late Myeloid,1.0719242699529004
GO_Biological_Process_2021,positive regulation of bone mineralization (GO:0030501),1/36,0.0862437219743075,0.1491237600692877,0,0,11.612244897959185,28.456712045041098,LTF,Late Myeloid,1.0642725091375862
GO_Biological_Process_2021,retina homeostasis (GO:0001895),1/36,0.0862437219743075,0.1491237600692877,0,0,11.612244897959185,28.456712045041098,LTF,Late Myeloid,1.0642725091375862
GO_Biological_Process_2021,macrophage activation (GO:0042116),1/36,0.0862437219743075,0.1491237600692877,0,0,11.612244897959185,28.456712045041098,ITGAM,Late Myeloid,1.0642725091375862
GO_Biological_Process_2021,positive regulation of substrate adhesion-dependent cell spreading (GO:1900026),1/36,0.0862437219743075,0.1491237600692877,0,0,11.612244897959185,28.456712045041098,OLFM4,Late Myeloid,1.0642725091375862
GO_Biological_Process_2021,transition metal ion transport (GO:0000041),1/36,0.0862437219743075,0.1491237600692877,0,0,11.612244897959185,28.456712045041098,LTF,Late Myeloid,1.0642725091375862
GO_Biological_Process_2021,regulation of vascular associated smooth muscle cell proliferation (GO:1904705),1/37,0.0885322278902676,0.1520636605291308,0,0,11.289115646258503,27.36920368672352,MMP9,Late Myeloid,1.0528986067362665
GO_Biological_Process_2021,"phagocytosis, engulfment (GO:0006911)",1/37,0.0885322278902676,0.1520636605291308,0,0,11.289115646258503,27.36920368672352,ITGAM,Late Myeloid,1.0528986067362665
GO_Biological_Process_2021,regulation of angiogenesis (GO:0045765),2/203,0.0915200219539462,0.1566750044708285,0,0,4.093905472636816,9.789336578359592,CEACAM1;ANXA3,Late Myeloid,1.0384838843718929
GO_Biological_Process_2021,negative regulation of lymphocyte proliferation (GO:0050672),1/39,0.0930924017046572,0.1583183278990388,0,0,10.693877551020408,25.38900533231373,ARG1,Late Myeloid,1.0310857651239858
GO_Biological_Process_2021,response to peptide (GO:1901652),1/39,0.0930924017046572,0.1583183278990388,0,0,10.693877551020408,25.38900533231373,MMP9,Late Myeloid,1.0310857651239858
GO_Biological_Process_2021,bone development (GO:0060348),1/40,0.0953640965755271,0.1595574043027428,0,0,10.419152276295131,24.485561288951835,LTF,Late Myeloid,1.0206151011238414
GO_Biological_Process_2021,carboxylic acid metabolic process (GO:0019752),1/40,0.0953640965755271,0.1595574043027428,0,0,10.419152276295131,24.485561288951835,CYP4F3,Late Myeloid,1.0206151011238414
GO_Biological_Process_2021,positive regulation of intrinsic apoptotic signaling pathway (GO:2001244),1/40,0.0953640965755271,0.1595574043027428,0,0,10.419152276295131,24.485561288951835,S100A8,Late Myeloid,1.0206151011238414
GO_Biological_Process_2021,organic hydroxy compound transport (GO:0015850),1/40,0.0953640965755271,0.1595574043027428,0,0,10.419152276295131,24.485561288951835,CEACAM1,Late Myeloid,1.0206151011238414
GO_Biological_Process_2021,regulation of nitric oxide biosynthetic process (GO:0045428),1/40,0.0953640965755271,0.1595574043027428,0,0,10.419152276295131,24.485561288951835,MMP8,Late Myeloid,1.0206151011238414
GO_Biological_Process_2021,regulation of release of cytochrome c from mitochondria (GO:0090199),1/41,0.0976302146847681,0.161778272410337,0,0,10.158163265306122,23.633660200289185,MMP9,Late Myeloid,1.0104157556925017
GO_Biological_Process_2021,carbohydrate catabolic process (GO:0016052),1/41,0.0976302146847681,0.161778272410337,0,0,10.158163265306122,23.633660200289185,HK3,Late Myeloid,1.0104157556925017
GO_Biological_Process_2021,visual system development (GO:0150063),1/41,0.0976302146847681,0.161778272410337,0,0,10.158163265306122,23.633660200289185,ITGAM,Late Myeloid,1.0104157556925017
GO_Biological_Process_2021,phosphate-containing compound metabolic process (GO:0006796),2/212,0.0984576089228105,0.1626280633006168,0,0,3.9166666666666665,9.079339326341122,HK3;PLBD1,Late Myeloid,1.0067507154273545
GO_Biological_Process_2021,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157),1/42,0.0998907694703361,0.1634288854941891,0,0,9.909905425584869,22.829231064333683,CEACAM8,Late Myeloid,1.00047464143678
GO_Biological_Process_2021,skeletal system morphogenesis (GO:0048705),1/42,0.0998907694703361,0.1634288854941891,0,0,9.909905425584869,22.829231064333683,LTF,Late Myeloid,1.00047464143678
GO_Biological_Process_2021,monocyte chemotaxis (GO:0002548),1/42,0.0998907694703361,0.1634288854941891,0,0,9.909905425584869,22.829231064333683,S100A12,Late Myeloid,1.00047464143678
GO_Biological_Process_2021,regulation of cell-cell adhesion (GO:0022407),1/43,0.1021457742794159,0.1648846046851742,0,0,9.673469387755102,22.068611238785657,CEACAM1,Late Myeloid,0.9907795952096249
GO_Biological_Process_2021,positive regulation of leukocyte mediated cytotoxicity (GO:0001912),1/43,0.1021457742794159,0.1648846046851742,0,0,9.673469387755102,22.068611238785657,ITGAM,Late Myeloid,0.9907795952096249
GO_Biological_Process_2021,cellular glucose homeostasis (GO:0001678),1/43,0.1021457742794159,0.1648846046851742,0,0,9.673469387755102,22.068611238785657,HK3,Late Myeloid,0.9907795952096249
GO_Biological_Process_2021,positive regulation of T cell differentiation (GO:0045582),1/43,0.1021457742794159,0.1648846046851742,0,0,9.673469387755102,22.068611238785657,VNN1,Late Myeloid,0.9907795952096249
GO_Biological_Process_2021,regulation of cell growth (GO:0001558),2/217,0.1023751607426323,0.1648846046851742,0,0,3.824612403100775,8.716716836108898,CEACAM1;S100A8,Late Myeloid,0.9898054033308324
GO_Biological_Process_2021,positive regulation of biosynthetic process (GO:0009891),1/44,0.1043952424647777,0.1665812973897842,0,0,9.448030374940672,21.34849709415977,MMP8,Late Myeloid,0.9813192926974915
GO_Biological_Process_2021,response to amyloid-beta (GO:1904645),1/44,0.1043952424647777,0.1665812973897842,0,0,9.448030374940672,21.34849709415977,MMP9,Late Myeloid,0.9813192926974915
GO_Biological_Process_2021,positive regulation of osteoblast differentiation (GO:0045669),1/44,0.1043952424647777,0.1665812973897842,0,0,9.448030374940672,21.34849709415977,LTF,Late Myeloid,0.9813192926974915
GO_Biological_Process_2021,zymogen activation (GO:0031638),1/45,0.1066391873529346,0.1696383380352837,0,0,9.232838589981448,20.665901611884028,NLRC4,Late Myeloid,0.9720831731354668
GO_Biological_Process_2021,regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),2/224,0.1079318309204139,0.1710934063277488,0,0,3.702702702702702,8.2431620580209,S100A12;LTF,Late Myeloid,0.9668504556467957
GO_Biological_Process_2021,erythrocyte differentiation (GO:0030218),1/46,0.1088776222085674,0.1710934063277488,0,0,9.02721088435374,20.01811780873028,FLVCR1,Late Myeloid,0.9630613723103648
GO_Biological_Process_2021,negative regulation of tumor necrosis factor production (GO:0032720),1/46,0.1088776222085674,0.1710934063277488,0,0,9.02721088435374,20.01811780873028,ORM1,Late Myeloid,0.9630613723103648
GO_Biological_Process_2021,positive regulation of smooth muscle cell proliferation (GO:0048661),1/46,0.1088776222085674,0.1710934063277488,0,0,9.02721088435374,20.01811780873028,MMP9,Late Myeloid,0.9630613723103648
GO_Biological_Process_2021,positive regulation of neuron death (GO:1901216),1/47,0.1111105603036554,0.1740732111423936,0,0,8.830523513753327,19.4026870705364,ITGAM,Late Myeloid,0.9542446623584087
GO_Biological_Process_2021,positive regulation of endocytosis (GO:0045807),1/48,0.1133380148369131,0.1764932339478436,0,0,8.642205818497612,18.81737166641443,ABCA13,Late Myeloid,0.9456243984787533
GO_Biological_Process_2021,regulation of interleukin-10 production (GO:0032653),1/48,0.1133380148369131,0.1764932339478436,0,0,8.642205818497612,18.81737166641443,MMP8,Late Myeloid,0.9456243984787533
GO_Biological_Process_2021,regulation of apoptotic process (GO:0042981),4/742,0.1138085215723413,0.1766937106693708,0,0,2.2636974195828916,4.919552976765135,NLRC4;OLFM4;MMP9;LTF,Late Myeloid,0.943825218316277
GO_Biological_Process_2021,receptor internalization (GO:0031623),1/49,0.1155599990222406,0.1788758068697557,0,0,8.46173469387755,18.260130793597916,CEACAM1,Late Myeloid,0.9371924705024297
GO_Biological_Process_2021,positive regulation of cell morphogenesis involved in differentiation (GO:0010770),1/50,0.1177765260040411,0.1806838692702945,0,0,8.28862973760933,17.7290996615035,OLFM4,Late Myeloid,0.928941259997044
GO_Biological_Process_2021,regulation of complement activation (GO:0030449),1/50,0.1177765260040411,0.1806838692702945,0,0,8.28862973760933,17.7290996615035,C3AR1,Late Myeloid,0.928941259997044
GO_Biological_Process_2021,iron ion transport (GO:0006826),1/50,0.1177765260040411,0.1806838692702945,0,0,8.28862973760933,17.7290996615035,LTF,Late Myeloid,0.928941259997044
GO_Biological_Process_2021,cellular response to cytokine stimulus (GO:0071345),3/482,0.1192389583091006,0.1819166973980085,0,0,2.5946342113445566,5.517815916066961,ITGAM;LCN2;MMP9,Late Myeloid,0.92358182668994
GO_Biological_Process_2021,regulation of substrate adhesion-dependent cell spreading (GO:1900024),1/51,0.1199876089220907,0.1819166973980085,0,0,8.122448979591837,17.22257115519733,OLFM4,Late Myeloid,0.9208636010741894
GO_Biological_Process_2021,blood circulation (GO:0008015),1/51,0.1199876089220907,0.1819166973980085,0,0,8.122448979591837,17.22257115519733,C3AR1,Late Myeloid,0.9208636010741894
GO_Biological_Process_2021,regulation of epithelial cell migration (GO:0010632),1/51,0.1199876089220907,0.1819166973980085,0,0,8.122448979591837,17.22257115519733,CEACAM1,Late Myeloid,0.9208636010741894
GO_Biological_Process_2021,negative regulation of cellular biosynthetic process (GO:0031327),1/52,0.1221932608707862,0.1841805127410976,0,0,7.962785114045619,16.738979733033663,CEACAM1,Late Myeloid,0.9129527453809976
GO_Biological_Process_2021,amide biosynthetic process (GO:0043604),1/52,0.1221932608707862,0.1841805127410976,0,0,7.962785114045619,16.738979733033663,ARG1,Late Myeloid,0.9129527453809976
GO_Biological_Process_2021,negative regulation of cysteine-type endopeptidase activity (GO:2000117),1/53,0.1243934949128716,0.1853355529393505,0,0,7.809262166405024,16.276887238960814,LTF,Late Myeloid,0.9052023302345248
GO_Biological_Process_2021,cardiac muscle tissue development (GO:0048738),1/53,0.1243934949128716,0.1853355529393505,0,0,7.809262166405024,16.276887238960814,GJB6,Late Myeloid,0.9052023302345248
GO_Biological_Process_2021,positive regulation of NIK/NF-kappaB signaling (GO:1901224),1/53,0.1243934949128716,0.1853355529393505,0,0,7.809262166405024,16.276887238960814,MMP8,Late Myeloid,0.9052023302345248
GO_Biological_Process_2021,regulation of immune effector process (GO:0002697),1/53,0.1243934949128716,0.1853355529393505,0,0,7.809262166405024,16.276887238960814,C3AR1,Late Myeloid,0.9052023302345248
GO_Biological_Process_2021,regulation of humoral immune response (GO:0002920),1/54,0.1265883240687765,0.1869890386958784,0,0,7.661532537543319,15.834970375184442,C3AR1,Late Myeloid,0.8976063498190403
GO_Biological_Process_2021,negative regulation of viral genome replication (GO:0045071),1/54,0.1265883240687765,0.1869890386958784,0,0,7.661532537543319,15.834970375184442,LTF,Late Myeloid,0.8976063498190403
GO_Biological_Process_2021,unsaturated fatty acid metabolic process (GO:0033559),1/54,0.1265883240687765,0.1869890386958784,0,0,7.661532537543319,15.834970375184442,CYP4F3,Late Myeloid,0.8976063498190403
GO_Biological_Process_2021,pyruvate metabolic process (GO:0006090),1/55,0.1287777613922166,0.1886065230588555,0,0,7.519274376417234,15.412009607623004,HK3,Late Myeloid,0.8901591287349465
GO_Biological_Process_2021,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154),1/55,0.1287777613922166,0.1886065230588555,0,0,7.519274376417234,15.412009607623004,MMP9,Late Myeloid,0.8901591287349465
GO_Biological_Process_2021,negative regulation of cytokine-mediated signaling pathway (GO:0001960),1/55,0.1287777613922166,0.1886065230588555,0,0,7.519274376417234,15.412009607623004,ARG1,Late Myeloid,0.8901591287349465
GO_Biological_Process_2021,mitochondrial transport (GO:0006839),1/56,0.1309618198144747,0.1912634487121,0,0,7.382189239332097,15.00687933540933,FLVCR1,Late Myeloid,0.8828552987007785
GO_Biological_Process_2021,arachidonic acid metabolic process (GO:0019369),1/57,0.1331405122852093,0.1917371722881705,0,0,7.25,14.618539131965724,CYP4F3,Late Myeloid,0.8756897763447542
GO_Biological_Process_2021,icosanoid metabolic process (GO:0006690),1/57,0.1331405122852093,0.1917371722881705,0,0,7.25,14.618539131965724,CYP4F3,Late Myeloid,0.8756897763447542
GO_Biological_Process_2021,positive regulation of proteolysis (GO:0045862),1/57,0.1331405122852093,0.1917371722881705,0,0,7.25,14.618539131965724,NLRC4,Late Myeloid,0.8756897763447542
GO_Biological_Process_2021,monocarboxylic acid transport (GO:0015718),1/57,0.1331405122852093,0.1917371722881705,0,0,7.25,14.618539131965724,CEACAM1,Late Myeloid,0.8756897763447542
GO_Biological_Process_2021,protein K48-linked ubiquitination (GO:0070936),1/57,0.1331405122852093,0.1917371722881705,0,0,7.25,14.618539131965724,KBTBD6,Late Myeloid,0.8756897763447542
GO_Biological_Process_2021,positive regulation of mitochondrion organization (GO:0010822),1/58,0.1353138517398134,0.1927197282354919,0,0,7.122448979591836,14.246025949065045,MMP9,Late Myeloid,0.8686577434892403
GO_Biological_Process_2021,positive regulation of protein binding (GO:0032092),1/58,0.1353138517398134,0.1927197282354919,0,0,7.122448979591836,14.246025949065045,MMP9,Late Myeloid,0.8686577434892403
GO_Biological_Process_2021,nucleosome assembly (GO:0006334),1/58,0.1353138517398134,0.1927197282354919,0,0,7.122448979591836,14.246025949065045,PADI4,Late Myeloid,0.8686577434892403
GO_Biological_Process_2021,regulation of phagocytosis (GO:0050764),1/58,0.1353138517398134,0.1927197282354919,0,0,7.122448979591836,14.246025949065045,OLFM4,Late Myeloid,0.8686577434892403
GO_Biological_Process_2021,positive regulation of cell differentiation (GO:0045597),2/258,0.1359834100026853,0.1931412718994184,0,0,3.2054036458333335,6.395493110208526,CEACAM1;LTF,Late Myeloid,0.8665140723928182
GO_Biological_Process_2021,positive regulation of apoptotic signaling pathway (GO:2001235),1/59,0.1374818510452552,0.194202505438243,0,0,6.9992962702322306,13.8884471557023,S100A8,Late Myeloid,0.8617546291873563
GO_Biological_Process_2021,response to reactive oxygen species (GO:0000302),1/59,0.1374818510452552,0.194202505438243,0,0,6.9992962702322306,13.8884471557023,MMP9,Late Myeloid,0.8617546291873563
GO_Biological_Process_2021,homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156),1/60,0.1396445230534406,0.1967199411951738,0,0,6.88031822898651,13.544974303558986,CEACAM1,Late Myeloid,0.8549760929333525
GO_Biological_Process_2021,regulation of endocytosis (GO:0030100),1/61,0.1418018805927374,0.1986763476055426,0,0,6.76530612244898,13.214837540593155,CD177,Late Myeloid,0.848318009451734
GO_Biological_Process_2021,pattern recognition receptor signaling pathway (GO:0002221),1/61,0.1418018805927374,0.1986763476055426,0,0,6.76530612244898,13.214837540593155,S100A8,Late Myeloid,0.848318009451734
GO_Biological_Process_2021,positive regulation of cysteine-type endopeptidase activity (GO:2001056),1/62,0.1439539364695556,0.2006042726543404,0,0,6.654064904650385,12.897320592663672,NLRC4,Late Myeloid,0.8417764546925935
GO_Biological_Process_2021,negative regulation of kinase activity (GO:0033673),1/62,0.1439539364695556,0.2006042726543404,0,0,6.654064904650385,12.897320592663672,CEACAM1,Late Myeloid,0.8417764546925935
GO_Biological_Process_2021,amyloid fibril formation (GO:1990000),1/63,0.1461007034145454,0.201962737073048,0,0,6.54641211323239,12.591756250239603,LTF,Late Myeloid,0.8353476931121088
GO_Biological_Process_2021,negative regulation of endopeptidase activity (GO:0010951),1/63,0.1461007034145454,0.201962737073048,0,0,6.54641211323239,12.591756250239603,LTF,Late Myeloid,0.8353476931121088
GO_Biological_Process_2021,cellular response to reactive oxygen species (GO:0034614),1/63,0.1461007034145454,0.201962737073048,0,0,6.54641211323239,12.591756250239603,MMP9,Late Myeloid,0.8353476931121088
GO_Biological_Process_2021,protein catabolic process (GO:0030163),1/64,0.1482421941802595,0.2043765717098512,0,0,6.442176870748299,12.297522293260638,CEACAM1,Late Myeloid,0.8290281655096747
